category_id,name,product_slug,brand,model,description,manufacturer,thumbnail_image,rating,price
1,Peerless-AV SmartMount Universal 32-50 Flat Panel Wall Mount,Peerless-AV SmartMount Universal 32-50 Flat Panel Wall Mount,Peerless-AV,Peerless-AV,"['Fits 32-50 TVs', 'Holds up to 150lbs', 'Mounts to 1 or 2 wood studs up to 16 apart, concrete, cinder block or metal stud with metal stud fasteners', 'Ultraslim design holds screen 1.18 from the wall', 'Universal mounting pattern up to 12.94H x 17.73W', 'Screen hooks onto the wall plate for quick & easy installation', 'Open wall plate design', 'Up to 6 horizontal adjustment', 'VESA(R) 400 x 400 compatible', 'UL(R) listed & tested to hold 4x the stated weight load capacity', 'Includes Sorted-For-You(TM) hardware set with all mounting & screen attachment hardware', 'Black']",Peerless-AV,https://target.scene7.com/is/image/Target/GUEST_63a6c166-00d5-4e0c-a123-7554048ccb62,0,65
1,"Monoprice Tilting HDTV Wall Mount Bracket (max 125 lbs, 32~52"", VESA 100x100~500x400)","Monoprice Tilting HDTV Wall Mount Bracket (max 125 lbs, 32~52"", VESA 100x100~500x400)",Monoprice,Monoprice,"['Supports displays 32 inches to 52 inches, and up to 125 lbs', 'Supported VESA: 100x100 200x200 300x200 400x200 300x300 400x300 400x400 500x400', 'Mount type: Tilt. Color: Black', 'Mounting hardware included. This mount includes a security bracket which prevents removal of the display from themount (padlock not included).']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_65b76461-d23c-4a7a-a8d9-c8077cf97ad1,5,49.99
1,"Emma and Oliver Full Motion Universal TV Wall Mount With Built-In Level Holds up to 55 LBS - Fits Most 32"" - 55"" TV's","Emma and Oliver Full Motion Universal TV Wall Mount With Built-In Level Holds up to 55 LBS - Fits Most 32"" - 55"" TV's",Emma and Oliver,Emma and Oliver,"['Sleek and Subtle Frame will extend up to 19"" and pivot 180° left or right wih 10° tilt', 'Easily Assembled In 30 Minutes Or Less with accompanying materials/hardware', 'Quick Release Nylon Strings make removing the TV fast and safe', 'Easily Assembled In 30 Minutes Or Less with accompanying materials/hardware', 'Modern Design Full Motion TV Wall Mount', 'One Piece Steel Plate comes with convenient drilling holes template', 'Thoughtfully Constructed to fit most standard TV\'s 32"" - 55"" up to 55 lbs', 'Built-In Level for your convenience', 'Made For Multi-purpose Mounting into wall studs, brick, drywall and more']",Emma and Oliver,https://target.scene7.com/is/image/Target/GUEST_5b35ed6a-6f3f-49c3-8761-4e34dc77e12f,,49.99
1,"Kanto PMX700 Articulating Full Motion TV Mount for 42"" - 100"" TV","Kanto PMX700 Articulating Full Motion TV Mount for 42"" - 100"" TV",Kanto,Kanto,"['Capable of supporting TVs up to 100”, the PMX700 features two articulating arms that can be horizontally offset to give you the utmost discretion over where your TV is placed.', 'With 31.3” of extension, this full motion wall mount provides enough tilt and swivel movement to ensure you always have the perfect viewing angle.', 'Easily reach over fireplaces or out of recessed locations with 31.3” (79.5 cm) of extension.', 'Center your TV on the wall regardless of where your studs are located by adjusting the PMX700’s arm assembly 11” (27.9 cm) left or right']",Kanto,https://target.scene7.com/is/image/Target/GUEST_4cef9e45-accc-444c-93a5-21a17dc85c2a,0,359.99
1,Kanto PS300B Full Motion TV Mount (White),Kanto PS300B Full Motion TV Mount (White),Kanto,Kanto,"['With its solid steel construction, the PS300 is designed to hold up to 88 pounds.', 'The PS300 extends 22” from the wall to give you a variety of viewing options.', 'The PS300 is made of solid steel with a durable powder-coated finish, giving you a sophisticated look and feel.', 'When pushed back, your TV will sit 1.9"" from the wall, with the center of the screen in-line with the wall mount.', 'With its articulating arms, the PS300 allows you to swivel your TV 90° left or right depending on the size of your TV.']",Kanto,https://target.scene7.com/is/image/Target/GUEST_47c43175-5b7a-437c-97ff-3a153f6cbaca,,119.99
1,"Deco TV Frames 75"" Customizable Frame for Samsung The Frame 2021 TV (Antique Gold)","Deco TV Frames 75"" Customizable Frame for Samsung The Frame 2021 TV (Antique Gold)",Deco TV Frames,Deco TV Frames,"['Traditional, Rustic, Transitional, Contemporary, and more decors will be complete with this ultimate accessory option for your Frame TV by Samsung.', 'Frame My TV frames simply snap together magnetically with no tools.', 'Once your Samsung Frame is installed on the wall, the frame instantly snaps using a proprietary Snap & Lock design and clips onto your TV.', ""When combined with a Samsung Frame on their innovative no gap mount and Frame My TV's premium frames, the side views are like any other frame in your home.""]",Deco TV Frames,https://target.scene7.com/is/image/Target/GUEST_5d692858-f3fa-4041-87fe-4a071dcf9a6d,,749
1,"Deco TV Frames 75"" Customizable Alloy Scoop Frame for Samsung The Frame TV (Fits 2021-2022 Models) (Pale Gold)","Deco TV Frames 75"" Customizable Alloy Scoop Frame for Samsung The Frame TV (Fits 2021-2022 Models) (Pale Gold)",Deco TV Frames,Deco TV Frames,"['Only fits 2021-2022 The Frame TV Models', 'Made of true aluminum', 'Easy set up in under 2 minutes', 'Proudly Made in USA']",Deco TV Frames,https://target.scene7.com/is/image/Target/GUEST_2251a4b6-e49f-4f46-92b4-8796d7f21742,0,549
1,Sanus Accents Small Parts Panel - Black (AASP-B1),Sanus Accents Small Parts Panel - Black (AASP-B1),Sanus,Sanus,"['Securely hides small AV streaming devices and accessories', 'Holds most small devices up to 3 lbs', 'Safety tested and designed for an easy install', 'Perfect addition to a mounted TV', 'Can be attached directly to TV or TV mount']",Sanus,https://target.scene7.com/is/image/Target/GUEST_94b4ab47-d72f-4f40-be20-aeecf7d4176a,0,19.99
1,"Sanus VMF720 Medium Full Motion TV Mount for 32"" - 55"" TV (Black)","Sanus VMF720 Medium Full Motion TV Mount for 32"" - 55"" TV (Black)",Sanus,Sanus,"['Inspired by the sleek look of modern TVs and ultra-high-end kitchen appliances, the Advanced Full Motion Mount is designed to blend seamlessly with TVs and décor', 'Featuring a brushed metal exterior, the Advanced Full-Motion Mounts are available in two distinct finishes: brushed black stainless with charcoal grey trim and brushed stainless silver with black trim', 'With a lower profile depth than traditional full-motion mounts, the Advanced Full-Motion Mount positions TVs closer to the wall creating a more streamlined look', 'With its simple and intuitive design, the Advanced Full-Motion Mount ensures a clear and hassle-free 30-minute installation']",Sanus,https://target.scene7.com/is/image/Target/GUEST_f6c0aff8-68ba-4cbd-a5a4-39308d6dd3be,,169.99
1,"Monoprice Commercial Series Tilt TV Wall Mount Bracket For TVs 60in to 100in, Max Weight 220 lbs., VESA Patterns Up to 1","Monoprice Commercial Series Tilt TV Wall Mount Bracket For TVs 60in to 100in, Max Weight 220 lbs., VESA Patterns Up to 1",Monoprice,Monoprice,"['Can safely hold up to 220 lbs.', 'VESA Standard 200x200 through 1000x800', 'Capable of mounting to any type of wall', 'UL Certification']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_83f20a0d-9833-42e5-ba28-6179cf11569b,4.87,82.57
1,"Deco TV Frames 32"" Customizable Frame for Samsung The Frame 2021 TV (Warm Silver)","Deco TV Frames 32"" Customizable Frame for Samsung The Frame 2021 TV (Warm Silver)",Deco TV Frames,Deco TV Frames,"['Traditional, Rustic, Transitional, Contemporary, and more decors will be complete with this ultimate accessory option for your Frame TV by Samsung.', 'Frame My TV frames simply snap together magnetically with no tools.', 'Once your Samsung Frame is installed on the wall, the frame instantly snaps using a proprietary Snap & Lock design and clips onto your TV.', ""When combined with a Samsung Frame on their innovative no gap mount and Frame My TV's premium frames, the side views are like any other frame in your home.""]",Deco TV Frames,https://target.scene7.com/is/image/Target/GUEST_8fabfa45-2a09-404b-abc1-7b34787e1c4b,,299
1,"Monoprice 3x1 Menu Board Ceiling Mount For Displays Between 32in to 65in, Max Weight 66 lbs. ea., VESA Patterns up to 600x400 - Commercial Series","Monoprice 3x1 Menu Board Ceiling Mount For Displays Between 32in to 65in, Max Weight 66 lbs. ea., VESA Patterns up to 600x400 - Commercial Series",Monoprice,Monoprice,"['Compatible with angled walls and ceilings. The pole base can be tilted a full 90 degree to adapt to any ceiling or wall, no matter the angle.', 'Landscape or portrait: Install your displays in either a horizontal or vertical orientation, allowing you to present your menu options in a way that best suits your offerings.', 'Seamless design: The single-bar mounting plate ensures that your displays are perfectly aligned, creating a seamless menu board separated only by the display bezels. Each display can be independently tilted to eliminate any possible glare or reflections.', 'This mount supports VESA patterns between 100x100 and 600x400.', 'This mount supports 3 TVs weighing up to 66 pounds each.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_05126e7c-d7a5-4a3d-9d2f-764f392d7e30,0,374.99
1,Tilt And Rotate Adjustable Height Ceiling Television Monitor,Tilt And Rotate Adjustable Height Ceiling Television Monitor,MegaMounts,MegaMounts,"['Distance to ceiling: 23.1"" to 37.3""', 'Television Size: 37-70 Inches', 'Max Load: 45KG/99Lbs', 'Construction: Heavy Gage Steel', 'Vesa: 100x100, 200x200, 400x400']",MegaMounts,https://target.scene7.com/is/image/Target/GUEST_db1e6706-82a2-4558-a39e-5a2443da98a6,0,79.99
1,"Deco TV Frames 43"" Customizable Alloy Scoop Frame for Samsung The Frame (Fits 2021-2022 Models) (Pale Gold)","Deco TV Frames 43"" Customizable Alloy Scoop Frame for Samsung The Frame (Fits 2021-2022 Models) (Pale Gold)",Deco TV Frames,Deco TV Frames,"['Only fits 2021-2022 The Frame TV Models', 'Made of true aluminum', 'Easy set up in under 2 minutes', 'Proudly Made in USA']",Deco TV Frames,https://target.scene7.com/is/image/Target/GUEST_19211c6a-7251-4cc4-b91f-9cf4b4c6cb47,0,299
1,"Furrion FV1C55W 55"" Weather Resistant TV Cover for Furrion Outdoor TVs","Furrion FV1C55W 55"" Weather Resistant TV Cover for Furrion Outdoor TVs",Furrion,Furrion,"['Fits Furrion Aurora® 4K LED Outdoor TV and Soundbar', 'Weather resitant', 'UV resistant', 'Protects from mildew', 'Built-in Remote Pocket']",Furrion,https://target.scene7.com/is/image/Target/GUEST_ecd44c3f-8757-444b-bd87-cc547b202c88,0,99.99
1,Barkan Mobile TV Mount Cart with Metal Shelf and Tilt for TVs 13 to 83 - Black,Barkan Mobile TV Mount Cart with Metal Shelf and Tilt for TVs 13 to 83 - Black,Barkan,Barkan,"['Patented mechanism to fit various screen types', '5 Year Warranty', 'The product was tested with 3 times the max weight declared on the packaging', 'Wheels provide mobility - allow you to move the TV around easily', 'Lockable wheels prevent unwanted movement of the cart', 'Fall Proof - Inner structure prevents disengagement of the screen', 'Height adjustment enabled by telescoping mechanism', 'Product installation - please make sure to follow the assembly instructions precisely. If you have any questions contact us at https://www.barkanmounts.com/support']",Barkan,https://target.scene7.com/is/image/Target/GUEST_ae4fd97c-256f-4df9-827e-dae451c1ea31,0,99.99
1,"Kanto PS400 Articulating Full Motion TV Mount for 30"" - 80"" TV","Kanto PS400 Articulating Full Motion TV Mount for 30"" - 80"" TV",Kanto,Kanto,"['Extending 27.6” from the wall, the articulating arm gives you the freedom to pan, swivel and tilt your TV exactly where you want it.', 'Achieve an exceptionally low-profile setup by pushing your TV back to sit 1.9” from the wall.', 'Cable management clips are provided to conveniently route your cables, while plastic wall plate covers hide any sign of installation.', 'Along with four extension arms for larger TVs, the PS400 ensures compatibility with a wide range of VESA sizes.', 'Because every installation is unique, a carefully packaged bolt box is provided, containing all the lag bolts, anchors, washers and spacers you’ll need for wood stud and concrete installations.']",Kanto,https://target.scene7.com/is/image/Target/GUEST_6b1d5433-82fd-4826-9099-4669a29aa434,0,159.99
1,APEX by Promounts UT-PRO410 60-Inch to 100-Inch Extra-Large Tilt TV Wall Mount,APEX by Promounts UT-PRO410 60-Inch to 100-Inch Extra-Large Tilt TV Wall Mount,APEX by Promounts,APEX by Promounts,"['Compatible with displays 60 in. to 100 in. and up to 300 lbs.', 'Compatible with VESA(R) patterns between 200 x 200 up to 900 x 600', 'Suited for both flat and curved LED, LCD, and plasma displays', 'Sits just 3.3 in. from the wall', 'Tilts from -10deg to 5deg', 'Unique TouchTilt(R) technology offers tool-less adjustment', 'Screw-locking brackets', 'Comes fully assembled and ready to install', 'Manufacturers limited lifetime warranty', 'Includes all hardware']",APEX by Promounts,https://target.scene7.com/is/image/Target/GUEST_ebbf6ff3-a9d0-4000-82b0-3afb9ead6068,0,82.99
1,"Kanto PDX650 Articulating Full Motion TV Mount for 37"" - 75"" TV","Kanto PDX650 Articulating Full Motion TV Mount for 37"" - 75"" TV",Kanto,Kanto,"['The PDX650 from Kanto is a full motion TV wall mount that allows your flat screen TV to sit 2"" from the wall.', 'Its generous tilt and swivel capabilities are complemented by 21.8” of extension, making it easy to place your TV in the most optimal position', 'The articulating arms allow you to swivel your TV 80° in either direction, depending on your TV size, allowing you to achieve the perfect viewing angle.', 'Easy-to-follow online videos and phone support are available to assist you along the way']",Kanto,https://target.scene7.com/is/image/Target/GUEST_422c7144-6e8f-41ad-85d2-faaf1bf9141a,,179.99
1,Peerless-AV SmartMount Universal 39-80 Tilt Wall Mount,Peerless-AV SmartMount Universal 39-80 Tilt Wall Mount,Peerless-AV,Peerless-AV,"['Fits 39-80 TVs', 'Holds up to 200lbs', 'VESA(R) 800 x 400 compatible', 'Mounts to 1 or 2 wood studs, concrete, cinder block or 2 metal studs with metal stud fasteners', 'Universal mounting pattern up to 17.67H x 32.75W', 'Universal brackets hook onto mount for quick installation', 'Open wall plate design', 'Tilts -5deg -15deg with 1 touch', 'IncreLok(TM) system allows tilt angle to be locked at -5deg , 0deg , 5deg , 10deg or 15deg', 'Optional horizontal adjustment up to 8', 'Includes Sorted-For-You(TM) fastener pack with necessary mounting & screen attachment hardware', 'UL(R) listed & tested to hold 4x the stated weight load capacity', 'Black']",Peerless-AV,https://target.scene7.com/is/image/Target/GUEST_bc63bbf3-aeb3-4238-9195-d482cfe0f770,0,139
1,"Deco TV Frames Customizable Frame for Samsung The Frame 2021 65"" TV (Warm Silver)","Deco TV Frames Customizable Frame for Samsung The Frame 2021 65"" TV (Warm Silver)",Deco TV Frames,Deco TV Frames,"['Traditional, Rustic, Transitional, Contemporary, and more decors will be complete with this ultimate accessory option for your Frame TV by Samsung.', 'Frame My TV frames simply snap together magnetically with no tools.', 'Once your Samsung Frame is installed on the wall, the frame instantly snaps using a proprietary Snap & Lock design and clips onto your TV.', ""When combined with a Samsung Frame on their innovative no gap mount and Frame My TV's premium frames, the side views are like any other frame in your home.""]",Deco TV Frames,https://target.scene7.com/is/image/Target/GUEST_8fabfa45-2a09-404b-abc1-7b34787e1c4b,,699
1,Monoprice Wall Mount Bracket Universal Adapter (max VESA 200x200),Monoprice Wall Mount Bracket Universal Adapter (max VESA 200x200),Monoprice,Monoprice,"['Universal VESA adapter plate.', 'No problem! As long as the mount can handle the weight of the new display you can use this Wall Mount Bracket Universal Adapter from Monoprice.', 'This adapter bracket includes holes for VESA 50x50 75x75 100x100 200x100 and 200x200 allowing you to adapt from one size to another.', ""So you just got a new larger screen TV and it won't fit on your existing wall mount.""]",Monoprice,https://target.scene7.com/is/image/Target/GUEST_065f8df4-6423-41ce-a467-020b1fa16bc0,4.9,18.67
